Job ID,Company,Job Title,Level,Location,Employment Type,Job Function,Industries,Job Description,Posting Language,Working Language
3643414335,E.Leclerc,Adjoint Chef de Rayon FRUITS ET LEGUMES - H/F,Mid-Senior level,"Aunes, South Ostrobothnia, Finland",Full-time,Sales and Business Development,Retail Groceries,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3643414335,,
3700012864,Fazer,"Senior Marketing and Portfolio Manager, B2B",Mid-Senior level,"Lahti, Päijät-Häme, Finland",Full-time,Finance and Sales,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3700012864,English,"English, Finnish"
3714203461,The Hotel Maria,"Spa Receptionist, The Hotel Maria, 2 part-time",Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714203461,English,"English, Finnish"
3711956806,Kesko - K-Group,Myyjä (10 h/vko) K-Citymarket Mäntsälä,Not Applicable,"Mäntsälä, Uusimaa, Finland",Part-time,Sales,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3711956806,Finnish,Finnish
3711110988,Ampstek,Desktop Support / Finland,Entry level,"Espoo, Uusimaa, Finland",Part-time,Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3711110988,English,English
3702611788,SOL ☀,Siivooja iltatyöhön,Entry level,"Jyväskylä, Central Finland, Finland",Full-time,Management and Manufacturing,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3702611788,Finnish,Finnish
3712325452,Wärtsilä,Junior Data Scientist,Not Applicable,"Helsinki, Uusimaa, Finland",Full-time,Engineering and Information Technology,Industrial Machinery Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3712325452,English,English
3713961810,Partioaitta,"Myyjä, 20h/vko, Itis, Helsinki, määräaikainen sopimus",Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Sales and Business Development,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3713961810,Finnish,
3652034390,Jefferson Frank,Data Scientist - Up to 6500 - Helsinki - Hybrid,Entry level,"Helsinki, Uusimaa, Finland",Contract,Engineering and Information Technology,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3652034390,English,"English, Finnish"
3700666205,Sofigate,"Open Application, Finland",Not Applicable,"Espoo, Uusimaa, Finland",Other,Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3700666205,English,"English, Finnish"
3672829789,VertaaEnsin.fi,Corporate Finance Director - VertaaEnsin,Director,"Helsinki, Uusimaa, Finland",Full-time,Finance and Sales,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3672829789,English,"English, Finnish"
3688038239,InGame Recruitment Ltd,Motion Graphics Artist (Marketing),Entry level,Finland,Full-time,"Design, Art/Creative, and Information Technology",Computer Games,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3688038239,English,
3707426656,Holvi,"AML & AFC Analyst (Fixed Term 16 months, Parental Leave Cover)",Entry level,"Helsinki, Uusimaa, Finland",Full-time,Other,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3707426656,English,"English, Finnish"
3712413535,Columbia Road,Experienced Marketing Technology & Growth consultant - Tampere,Mid-Senior level,"Tampere, Pirkanmaa, Finland",Full-time,Consulting,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3712413535,English,"English, Finnish"
3707354985,Tampere University,Opintopsykologi,Not Applicable,"Tampere, Pirkanmaa, Finland",Full-time,Other,Higher Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3707354985,Finnish,"English, Finnish"
3707418483,Avery Dennison,"Product Line Manager, Industrial Products",Mid-Senior level,"Tampere, Pirkanmaa, Finland",Full-time,Product Management,Packaging and Containers Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3707418483,English,
3688193908,Qred,Customer Success Representative,Not Applicable,"Helsinki, Uusimaa, Finland",Other,Other,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3688193908,Finnish,
3710629747,Auto Mechanics,Sales Leader,Mid-Senior level,Finland,Full-time,Sales and Business Development,"Transportation, Logistics, Supply Chain and Storage, Industrial Machinery Manufacturing, and Mining",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3710629747,English,
3683886971,Nigel Frank International,Head Of IT,Director,"Joensuu, North Karelia, Finland",Full-time,Information Technology,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3683886971,English,"English, Finnish"
3707639677,SOL ☀,Joulutyöntekijä pakettilajitteluun,Not Applicable,"Kuopio, Northern Savonia, Finland",Full-time,Other,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3707639677,Finnish,Finnish
3698153343,Columbia Road,CRM and Marketing Automation Consultant (graduate) - Helsinki,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Other,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3698153343,English,"English, Finnish"
3669608325,RateHawk,Sales Manager Nordics,Mid-Senior level,"Tampere, Pirkanmaa, Finland",Full-time,Sales and Business Development,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3669608325,English,English
3704872847,Scede,UI Designer / Artist,Not Applicable,"Helsinki, Uusimaa, Finland",Full-time,"Design, Art/Creative, and Information Technology","Transportation, Logistics, Supply Chain and Storage and Internet Publishing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3704872847,English,
3699038095,SOL ☀,Pakettilajittelija,Not Applicable,"Espoo, Uusimaa, Finland",Full-time,Other,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3699038095,Finnish,"English, Finnish"
3699203993,Compass Group Finland,REKRYBONUS 1000 € Siivooja / yhdistelmätyöntekijä Kempele-Liminka-Muhos alueelle,Entry level,"Kempele, North Ostrobothnia, Finland",Full-time,Management and Manufacturing,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3699203993,Finnish,Finnish
3714723740,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714723740,Finnish,Finnish
3714811809,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714811809,Finnish,Finnish
3712071587,Aromtech Ltd,Global Product & Key Account Manager,"Employment type
        

          Full-time",Finland,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3712071587,English,"English, Finnish"
3655096234,Oivan,Open Applications (Finland),Entry level,"Helsinki, Uusimaa, Finland",Full-time,Information Technology,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3655096234,English,
3707510704,Finest Future,Content Specialist,Mid-Senior level,"Tampere, Pirkanmaa, Finland",Full-time,"Marketing, Public Relations, and Writing/Editing",Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3707510704,English,"English, Finnish"
3692969905,SOL ☀,Palveluvastaava siivoustyöhön Karjaalle (2h/vko),Not Applicable,"Uusimaa, Finland",Full-time,Other,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3692969905,Finnish,
3703691185,Canonical,Junior Product Marketing Manager,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Marketing and Sales,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3703691185,English,
3673083827,CVX Ventures,Investment Banking Director,Director,"Helsinki, Uusimaa, Finland",Full-time,Finance and Sales,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3673083827,English,
3644161976,Aeris IoT SaaS,Senior Developer,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Engineering,Telecommunications,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3644161976,English,
3709345720,Ridge,Google Ads Manager,Mid-Senior level,Finland,Full-time,Marketing and Sales,Retail Apparel and Fashion,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3709345720,English,
3687370683,Jefferson Frank,Front end Developer - Product House,Entry level,"Helsinki, Uusimaa, Finland",Contract,Engineering and Information Technology,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3687370683,English,"English, Finnish"
3676186557,Bou,Communications & PR,Associate,"Helsinki, Uusimaa, Finland",Full-time,"Marketing, Public Relations, and Writing/Editing","Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3676186557,English,English
3646109632,Belmont Lavan,IT Developer / Tech Lead (Big Data Solutions) -Remote -Urgent,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Information Technology,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3646109632,English,English
3682820033,Scandinavian Photo,Shop Assistant - Part Time,Entry level,"Helsinki, Uusimaa, Finland",Part-time,Administrative,"Retail Appliances, Electrical, and Electronic Equipment",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3682820033,English,"English, Finnish"
3664568264,ValueSource Partners Oy,Open application,Mid-Senior level,"Turku, Southwest Finland, Finland",Full-time,Information Technology,Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3664568264,English,
3714789323,Kesko - K-Group,Myyjä (30h/vko) K-Citymarket Valkeakoski,Not Applicable,"Valkeakoski, Pirkanmaa, Finland",Part-time,Sales,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714789323,Finnish,Finnish
3641761747,Cobblestone Energy,"GRADUATE SOFTWARE ENGINEER - Dubai, UAE",Entry level,"Espoo, Uusimaa, Finland",Full-time,Engineering and Information Technology,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3641761747,English,
3697336279,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3697336279,English,
3702357977,TechBiz Global,Engineering Manager,Mid-Senior level,Finland,Full-time,Engineering and Information Technology,"Information Services, Software Development, and Insurance",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3702357977,English,
3709622236,AGCO Corporation,"Buyer, Regional Commodity",Mid-Senior level,"Suolahti, Southern Savonia, Finland",Full-time,Purchasing and Supply Chain,Machinery Manufacturing and Farming,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3709622236,English,"English, Finnish"
3664568294,Luxid,Open Application,Mid-Senior level,"Turku, Southwest Finland, Finland",Full-time,Information Technology,Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3664568294,English,
3695847398,ZOO Digital Group plc,Freelance Subtitling Translator,Not Applicable,Finland,Full-time,Writing/Editing,"Movies, Videos, and Sound, Translation and Localization, and Media Production",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3695847398,English,English
3712352242,Mehiläinen,Fysioterapeutti,Entry level,"Joensuu, Central Finland, Finland",Full-time,Health Care Provider,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3712352242,Finnish,
3697135602,Edunation,Intern,"Employment type
        

          Internship",Tampere Metropolitan Area,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3697135602,English,"English, Finnish"
3693379572,Varjo,Technical Support Specialist,Entry level,"Helsinki, Uusimaa, Finland",Full-time,Information Technology,Computer Hardware,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3693379572,English,"English, Finnish"
3687098356,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3687098356,English,"English, Finnish"
3693393911,SOL ☀,Pakettilajittelijoita Seinäjoelle,Not Applicable,"Seinäjoki, South Ostrobothnia, Finland",Full-time,Other,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3693393911,Finnish,Finnish
3708196858,Turun kaupunki - Åbo stad - City of Turku,Suunnittelija,Entry level,"Turku, Southwest Finland, Finland",Full-time,"Design, Art/Creative, and Information Technology",Government Administration,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3708196858,Finnish,"English, Finnish"
3687028731,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3687028731,Finnish,"English, Finnish"
